,AX1_BRTIMP,AX2_HONORA,AX2_LOYERS,AX3_REVCAP,AX5_MNTMAR,target,GROUP
4107,0.0,1234589320.0,2806720.0,23649995.0,28060800.0,15.277093265750285,1
4109,0.0,218986140.0,0.0,0.0,0.0,9.722624930978418,1
4110,0.0,84636220.0,0.0,0.0,0.0,0.0,0
4111,0.0,0.0,0.0,0.0,473536499.0,14.12879239239758,1
4112,16112907.0,49998700.0,5007600.0,856587.0,42037183.0,15.99062993912606,1
4113,0.0,582740.0,0.0,0.0,0.0,14.12926745803866,1
4114,0.0,0.0,0.0,0.0,91229637.0,0.0,0
4115,0.0,0.0,73866273.0,0.0,328518346.0,17.660304642372534,1
4116,0.0,0.0,0.0,0.0,101940542.0,10.357266520922844,1
4118,0.0,9994859.0,0.0,0.0,0.0,14.710704713751474,1
4120,0.0,0.0,0.0,947942.0,123723491.0,0.0,0
4121,0.0,24000.0,0.0,0.0,9076474.0,0.0,0
4122,0.0,0.0,0.0,95710.0,598705000.0,16.598361196172906,1
4123,0.0,237716245.0,0.0,0.0,10640400.0,17.31668886118064,1
4124,0.0,21147040.0,0.0,0.0,0.0,11.58989576532275,1
4126,0.0,0.0,0.0,215.0,0.0,14.487217531125353,1
4127,0.0,0.0,0.0,0.0,5604359728.0,0.0,0
4128,0.0,0.0,0.0,0.0,84725841.0,15.960053157840536,1
4129,0.0,21000.0,0.0,0.0,0.0,16.228058051681746,1
4130,0.0,0.0,74138559.0,0.0,0.0,16.893244066178962,1
4131,0.0,0.0,0.0,1140.0,7100917457.0,0.0,0
4132,0.0,0.0,0.0,470.0,141282276.0,0.0,0
4133,0.0,0.0,0.0,0.0,316368827.0,13.625833213576973,1
4134,0.0,36519648.0,0.0,21537845.0,0.0,9.424322081498008,1
4135,0.0,0.0,0.0,92830.0,2506344.0,20.167209927866658,1
4136,0.0,0.0,0.0,0.0,90027714.0,16.521375239223563,1
4137,0.0,11302439.0,0.0,159960.0,0.0,15.242249162265367,1
4138,0.0,40644000.0,0.0,22418042.0,0.0,14.396048794141564,1
4139,0.0,0.0,0.0,1555.0,15696666.0,16.868630077507472,1
4140,0.0,0.0,0.0,0.0,227138267.0,15.835067532044988,1
4141,0.0,16472560.0,0.0,0.0,0.0,15.00358352718317,1
4143,0.0,0.0,0.0,12088085.0,0.0,16.717194864787754,1
4144,0.0,0.0,0.0,0.0,0.0,0.0,0
4145,0.0,0.0,14711020.0,0.0,0.0,14.623795055128285,1
4146,0.0,11073493.0,0.0,0.0,367467043.0,18.818817780544826,1
4149,0.0,0.0,0.0,0.0,12064800.0,14.425489150372892,1
4150,0.0,0.0,0.0,0.0,515536560.0,0.0,0
4151,0.0,0.0,0.0,0.0,0.0,15.076998212599133,1
4152,0.0,10000.0,0.0,4281795.0,0.0,17.06368895807593,1
4153,0.0,0.0,0.0,423485.0,0.0,0.0,0
4154,0.0,31347840.0,0.0,1582990.0,0.0,0.0,0
4155,0.0,537427.0,0.0,0.0,0.0,17.37432170177032,1
4156,0.0,0.0,4720800.0,3022992235.0,1905047371.0,16.027899681259143,1
4157,0.0,1168200.0,0.0,0.0,10038235.0,13.402101983901794,1
4158,0.0,0.0,0.0,38906845.0,1606456611.0,0.0,0
4161,0.0,0.0,0.0,0.0,174808649.0,16.736793547278044,1
4162,0.0,376800.0,0.0,51985.0,0.0,13.962031346919638,1
4163,0.0,0.0,0.0,17689547.0,29619650.0,0.0,0
4164,0.0,0.0,0.0,0.0,4590000.0,16.822621102775138,1
4165,0.0,0.0,0.0,1046226800.0,0.0,16.480559934285232,1
4167,0.0,0.0,0.0,0.0,97243700.0,16.928472914324395,1
4168,0.0,0.0,0.0,16665.0,0.0,19.83950640980491,1
4169,0.0,0.0,0.0,0.0,3130363797.0,0.0,0
4171,0.0,477435898.0,0.0,0.0,1683451774.0,16.316529291532547,1
4172,0.0,0.0,0.0,0.0,9166800.0,16.211548379494893,1
4173,0.0,0.0,0.0,123722907.0,0.0,14.566475129635391,1
4174,0.0,0.0,0.0,0.0,1518744473.0,0.0,0
4175,0.0,48607281.0,0.0,0.0,0.0,15.220470625821221,1
4179,0.0,0.0,0.0,0.0,378657466.0,18.78330478586399,1
4180,0.0,3769741.0,0.0,46498330.0,57026267.0,0.0,0
4181,0.0,17920000.0,0.0,0.0,0.0,14.051122455387507,1
4182,0.0,0.0,0.0,0.0,266247565.0,16.53133274545182,1
4183,0.0,0.0,0.0,3067277.0,0.0,0.0,0
4185,0.0,0.0,0.0,0.0,424557273.0,18.038303288003608,1
4186,0.0,10972000.0,0.0,0.0,3796000.0,16.39142587658188,1
4187,0.0,0.0,0.0,0.0,9812623894.0,0.0,0
4188,0.0,42500000.0,0.0,40079073.0,0.0,15.577891335396593,1
4189,0.0,0.0,0.0,0.0,4364240.0,11.44521391509716,1
4190,0.0,0.0,0.0,0.0,18447507.0,0.0,0
4191,0.0,0.0,0.0,10330.0,0.0,13.79086534425056,1
4193,0.0,0.0,0.0,0.0,0.0,0.0,0
4194,0.0,9930126.0,0.0,0.0,0.0,10.236166890918641,1
4195,0.0,0.0,0.0,1315540.0,230457461.0,16.775578192033528,1
4197,0.0,0.0,0.0,18680.0,1122674400.0,17.112858614877553,1
4199,0.0,0.0,0.0,7975.0,102979133.0,15.560539290944707,1
4200,0.0,0.0,0.0,0.0,0.0,13.249181033249664,1
4201,0.0,0.0,0.0,114990.0,128977078.0,15.685473968447507,1
4202,0.0,0.0,0.0,0.0,2106000.0,17.182475367652334,1
4203,0.0,0.0,0.0,0.0,213103331.0,14.780476018774042,1
4205,0.0,0.0,0.0,0.0,337905675.0,17.47396224739814,1
4207,0.0,0.0,0.0,70978387.0,4489076.0,17.763095437303328,1
4208,0.0,0.0,0.0,0.0,173989775.0,0.0,0
4209,0.0,303000.0,0.0,0.0,0.0,13.32765411130701,1
4211,0.0,0.0,0.0,0.0,201828615.0,16.009122506496976,1
4212,0.0,0.0,0.0,0.0,0.0,18.27534802306403,1
4213,0.0,1733200.0,8275556.0,230580.0,2018600215.0,0.0,0
4214,0.0,0.0,0.0,0.0,589107606.0,17.126152143142278,1
4215,0.0,30040203.0,0.0,0.0,5784267.0,0.0,0
4216,0.0,0.0,0.0,790.0,133335033.0,17.56884392807437,1
4217,0.0,0.0,0.0,1880.0,0.0,13.726957993955814,1
4218,0.0,0.0,0.0,0.0,258459400.0,15.792745632519436,1
4219,0.0,300000.0,0.0,0.0,0.0,14.613782326353267,1
4220,0.0,0.0,0.0,0.0,4862534.0,13.952546178603756,1
4221,0.0,0.0,0.0,5150556.0,0.0,17.606603964995692,1
4223,0.0,0.0,0.0,0.0,1022815467.0,20.484416496646922,1
4224,0.0,0.0,0.0,0.0,169644670.0,15.71440516727235,1
4225,0.0,0.0,0.0,0.0,0.0,18.278469504496524,1
4226,0.0,0.0,0.0,11272153.0,0.0,0.0,0
4228,0.0,0.0,0.0,0.0,44222120.0,18.027686154690798,1
4229,0.0,0.0,0.0,0.0,49289546.0,14.472469781912274,1
4230,0.0,0.0,0.0,0.0,467324926.0,16.38548411910443,1
4231,0.0,0.0,0.0,0.0,0.0,0.0,0
4232,0.0,0.0,0.0,0.0,0.0,15.716677642284136,1
4233,22079529.0,0.0,0.0,0.0,2881356.0,16.012538004760433,1
4234,0.0,0.0,5835840.0,6500.0,26808713.0,14.36470075927325,1
4235,0.0,0.0,0.0,0.0,1815221.0,15.354733924399483,1
4238,0.0,27014309.0,0.0,0.0,722144357.0,16.81227130246067,1
4239,0.0,0.0,0.0,574429.0,17699383.0,0.0,0
4240,0.0,0.0,0.0,0.0,35228470.0,16.02122807904823,1
4241,0.0,0.0,0.0,0.0,11663024.0,16.303764100652522,1
4243,0.0,0.0,0.0,55.0,0.0,14.217663520301835,1
4244,0.0,56025333.0,0.0,0.0,1306667.0,13.887360411056555,1
4245,0.0,2670000.0,0.0,12016833.0,0.0,15.543318000699813,1
4246,0.0,0.0,0.0,0.0,76920087.0,17.292906931217285,1
4247,0.0,0.0,0.0,0.0,0.0,17.834686377922612,1
4248,0.0,0.0,0.0,0.0,67481067.0,16.147044655660647,1
4250,0.0,12622400.0,0.0,0.0,30170667.0,17.305682363577972,1
4251,0.0,0.0,0.0,0.0,13081533.0,0.0,0
4252,0.0,30037922.0,0.0,586295.0,0.0,15.417635193460145,1
4255,0.0,2990000.0,0.0,0.0,0.0,0.0,0
4256,0.0,0.0,0.0,0.0,339902617.0,17.454101134148154,1
4258,0.0,0.0,0.0,0.0,0.0,17.931060309184517,1
4259,0.0,0.0,0.0,0.0,19121686.0,16.71215438303769,1
4260,0.0,1622249000.0,0.0,342745.0,45721580.0,0.0,0
4262,0.0,0.0,0.0,0.0,37174640.0,15.141476987625792,1
4263,0.0,0.0,0.0,0.0,3741540.0,16.381944889229324,1
4264,0.0,0.0,0.0,500.0,0.0,13.669057177770886,1
4266,0.0,596787425.0,0.0,4550.0,0.0,17.152431002050673,1
4268,0.0,0.0,0.0,0.0,855708763.0,15.395026850346408,1
4270,0.0,0.0,0.0,0.0,6955930.0,17.943156263875473,1
4271,0.0,0.0,0.0,262536.0,128028251.0,0.0,0
4272,0.0,48636037.0,500000.0,0.0,0.0,13.89689144679696,1
4273,0.0,0.0,0.0,0.0,11044830.0,16.17543856444383,1
4274,0.0,0.0,0.0,2490.0,0.0,0.0,0
4275,0.0,0.0,0.0,0.0,145571867.0,0.0,0
4276,0.0,71452410.0,0.0,0.0,1153344.0,0.0,0
4277,10612420.0,0.0,0.0,0.0,0.0,13.081543466215233,1
4278,0.0,0.0,0.0,0.0,41406233.0,0.0,0
4279,0.0,0.0,0.0,0.0,897834179.0,18.78266275745209,1
4280,0.0,0.0,0.0,0.0,679493438.0,18.691328207807032,1
4281,0.0,0.0,0.0,54640.0,1440000.0,15.772319809711444,1
4282,0.0,0.0,0.0,0.0,299541739.0,15.439983082085938,1
4283,0.0,0.0,0.0,1012478.0,0.0,16.712503789880355,1
4285,0.0,24000.0,0.0,270.0,10280872.0,15.254468286992214,1
4286,0.0,0.0,0.0,6575280.0,2200170081.0,0.0,0
4287,0.0,0.0,27579480.0,390602311.0,1472860477.0,0.0,0
4288,0.0,44691500.0,0.0,0.0,166305506.0,16.777095956649866,1
4289,0.0,2221020.0,0.0,0.0,152369466.0,0.0,0
4290,0.0,0.0,0.0,0.0,23097300.0,14.960794578030587,1
4292,0.0,0.0,0.0,7339431.0,29641663307.0,16.735085607234794,1
4293,0.0,98478694.0,4034000.0,2613937.0,0.0,15.811375362973228,1
4295,0.0,0.0,0.0,0.0,26349072.0,15.262572824752624,1
4296,0.0,224123760.0,0.0,0.0,1456673186.0,18.131722817945462,1
4298,0.0,0.0,0.0,6180150.0,0.0,0.0,0
4299,0.0,0.0,0.0,0.0,1380503.0,20.02496440200961,1
4300,0.0,0.0,0.0,29786.0,0.0,17.733622070757374,1
4301,0.0,0.0,0.0,0.0,0.0,14.002024149224324,1
4302,24498153.0,63773458.0,0.0,0.0,0.0,14.058167282922295,1
4303,0.0,0.0,0.0,0.0,17807400.0,16.17948120672048,1
4305,0.0,12278716.0,0.0,385738.0,0.0,14.676811487565589,1
4306,0.0,15391582.0,56395524.0,239479.0,0.0,0.0,0
4307,0.0,53170400.0,0.0,9055.0,0.0,15.298969061056251,1
4309,0.0,0.0,0.0,0.0,2031099094.0,13.949060200422268,1
4311,0.0,0.0,6100000.0,0.0,0.0,17.451005796395396,1
4312,0.0,0.0,0.0,0.0,1904000.0,18.055166620745688,1
4313,0.0,0.0,0.0,0.0,87814760.0,0.0,0
4314,0.0,0.0,0.0,15165270.0,0.0,15.871173363091795,1
4315,0.0,0.0,0.0,0.0,710698800.0,0.0,0
4316,0.0,0.0,0.0,313680.0,0.0,15.123202090953027,1
4317,0.0,0.0,0.0,0.0,37048733.0,17.84015755403188,1
4318,0.0,0.0,0.0,0.0,622799733.0,18.369422712100974,1
4319,0.0,190628310.0,28705867.0,1395103.0,21035069.0,0.0,0
4320,0.0,1116000.0,0.0,0.0,0.0,15.421510968954296,1
4321,0.0,0.0,0.0,85940.0,22845774.0,17.039157622344963,1
4322,0.0,928633142.0,0.0,157120.0,2160794747.0,0.0,0
4323,0.0,0.0,0.0,0.0,0.0,0.0,0
4324,0.0,56104377.0,0.0,46980471.0,5033666427.0,0.0,0
4325,0.0,0.0,0.0,9410.0,0.0,15.012316743313447,1
4327,0.0,0.0,0.0,0.0,33173343.0,16.08035068834935,1
4328,0.0,0.0,0.0,0.0,4344668.0,0.0,0
4329,0.0,0.0,0.0,0.0,0.0,0.0,0
4330,0.0,0.0,0.0,0.0,0.0,0.0,0
4331,0.0,0.0,0.0,0.0,67270901.0,0.0,0
4332,0.0,940051797.0,14643267.0,178972345.0,475502218.0,0.0,0
4334,0.0,0.0,0.0,0.0,11357130.0,15.46601248362974,1
4335,0.0,0.0,0.0,0.0,199022845.0,20.260290407144815,1
4337,0.0,2000000.0,0.0,0.0,0.0,0.0,0
4338,0.0,2078200.0,0.0,0.0,0.0,14.05628261016782,1
4339,0.0,0.0,0.0,0.0,0.0,15.375876286465108,1
4340,0.0,0.0,0.0,0.0,1980662.0,16.533145940752558,1
4341,0.0,0.0,0.0,0.0,497258400.0,18.19712421987664,1
4342,0.0,0.0,0.0,0.0,144632534.0,15.552064000321627,1
4343,0.0,0.0,0.0,55.0,236178404.0,0.0,0
4344,0.0,0.0,0.0,0.0,0.0,15.1917576135291,1
4345,0.0,0.0,0.0,0.0,91704576.0,17.41739697128411,1
4346,0.0,0.0,0.0,0.0,494134693.0,0.0,0
4348,0.0,0.0,127360020.0,0.0,0.0,0.6931471805599453,1
4349,0.0,0.0,0.0,1117520.0,0.0,14.30349407589564,1
4350,0.0,5700940.0,0.0,0.0,465863987.0,0.0,0
4353,0.0,0.0,0.0,2939774.0,0.0,14.788365727309337,1
4354,0.0,0.0,0.0,0.0,13979133.0,0.0,0
4355,0.0,68641789.0,0.0,0.0,0.0,12.96408251343015,1
4356,0.0,0.0,0.0,0.0,487798072.0,18.61041853239145,1
4357,0.0,0.0,45256500.0,0.0,140148163.0,17.693161701138056,1
4358,0.0,0.0,0.0,0.0,0.0,16.817799638600196,1
4359,0.0,83241000.0,0.0,5357069.0,13560000.0,14.291154500693686,1
4360,0.0,14160000.0,0.0,0.0,812150400.0,19.752646350438443,1
4361,0.0,0.0,0.0,0.0,42577717.0,0.0,0
4362,0.0,0.0,0.0,0.0,0.0,14.997636753486347,1
4363,0.0,4401.0,0.0,0.0,0.0,14.141933180232446,1
4364,0.0,0.0,0.0,5105455.0,0.0,16.288884460538487,1
4365,0.0,0.0,0.0,0.0,2766031540.0,17.367811667922172,1
4366,0.0,0.0,0.0,0.0,6819200.0,17.64377238242502,1
4367,0.0,0.0,0.0,0.0,148952026.0,14.793756978333606,1
4368,0.0,0.0,0.0,0.0,0.0,16.727496753994696,1
4369,0.0,22895791.0,0.0,0.0,433042.0,17.426670576433654,1
4370,0.0,0.0,153042000.0,0.0,536417487.0,15.447238198372435,1
4371,0.0,0.0,0.0,81478897.0,107445308.0,19.12522977071412,1
4372,0.0,0.0,0.0,0.0,3823200.0,0.0,0
4374,0.0,314661.0,0.0,0.0,0.0,13.276372904412856,1
4375,0.0,0.0,0.0,0.0,0.0,13.607941344571516,1
4378,0.0,0.0,0.0,0.0,68169671.0,0.0,0
4379,0.0,18391514.0,0.0,0.0,754560.0,13.441952463763116,1
4380,0.0,58567676.0,0.0,60215.0,7780278.0,15.367258338750975,1
4382,0.0,0.0,0.0,42145.0,757210148.0,15.692427478389714,1
4383,73203116.0,8850000.0,0.0,9207665.0,5840733158.0,0.0,0
4384,0.0,599726314.0,849874.0,0.0,1663020957.0,16.161851832538346,1
4387,0.0,0.0,0.0,0.0,1063467.0,15.539183352128203,1
4388,0.0,60000000.0,0.0,3835247.0,0.0,15.676262987568164,1
4389,0.0,0.0,0.0,0.0,0.0,12.80957407308615,1
4390,0.0,138030.0,0.0,23715.0,0.0,0.0,0
4392,0.0,0.0,136020000.0,0.0,0.0,13.50934267083789,1
4393,0.0,0.0,0.0,376034.0,0.0,12.997926503986076,1
4396,0.0,0.0,0.0,1749538.0,1780192667.0,0.0,0
4397,0.0,702756.0,0.0,0.0,0.0,17.628173961735175,1
4398,0.0,0.0,0.0,0.0,1985525448.0,17.234274834239688,1
4399,0.0,25585882.0,24901470.0,3715.0,0.0,15.311911678486346,1
4400,0.0,0.0,0.0,0.0,0.0,0.0,0
4403,0.0,0.0,0.0,29371431.0,0.0,0.0,0
4404,0.0,0.0,0.0,0.0,72424566.0,17.13150648737078,1
4405,0.0,57140520.0,0.0,0.0,0.0,15.320678249042533,1
4406,0.0,231416047.0,0.0,0.0,0.0,17.063975786547534,1
4407,0.0,0.0,0.0,0.0,556178400.0,18.214128013188862,1
4408,0.0,63722400.0,0.0,0.0,1089887314.0,17.154871577699392,1
4409,0.0,0.0,0.0,0.0,0.0,14.23806939886652,1
4410,0.0,0.0,0.0,0.0,20724526.0,13.286458164585898,1
4411,0.0,0.0,0.0,0.0,2757400.0,16.65984233313946,1
4412,0.0,320000.0,0.0,4686185.0,0.0,13.503814442641607,1
4413,0.0,0.0,0.0,0.0,163381533.0,17.03128586117904,1
4414,0.0,2110500.0,0.0,0.0,0.0,13.432198254497242,1
4416,0.0,4662000.0,0.0,0.0,0.0,12.498212268326215,1
4417,0.0,0.0,0.0,0.0,0.0,0.0,0
4418,0.0,0.0,0.0,0.0,33627877.0,17.877933606940157,1
4419,0.0,0.0,0.0,0.0,38950380.0,0.0,0
4421,0.0,11880000.0,0.0,0.0,0.0,13.418688986631654,1
4422,0.0,0.0,0.0,10390693.0,4095240819.0,0.0,0
4423,0.0,37686257.0,0.0,0.0,0.0,14.041934323488611,1
4424,0.0,0.0,0.0,0.0,0.0,0.0,0
4425,0.0,0.0,0.0,0.0,62948793.0,0.0,0
4427,0.0,0.0,0.0,0.0,0.0,15.482469929440551,1
4428,0.0,5039600.0,0.0,0.0,0.0,16.15676871417875,1
4429,0.0,0.0,0.0,0.0,1300457707.0,14.542781348876384,1
4431,0.0,1103771276.0,111013000.0,12532011.0,859287560.0,0.0,0
4432,0.0,0.0,0.0,170.0,91985733.0,16.197698661979448,1
4433,0.0,8472000.0,2941176.0,2155.0,0.0,14.147939632008256,1
4434,0.0,0.0,0.0,0.0,0.0,20.325062221766906,1
4435,0.0,1802000.0,0.0,0.0,31024832.0,0.0,0
4436,0.0,0.0,0.0,0.0,48845726.0,0.0,0
4437,0.0,0.0,0.0,0.0,439336418.0,15.000897612298427,1
4438,0.0,0.0,0.0,0.0,454419299.0,0.0,0
4439,0.0,0.0,0.0,0.0,1782525827.0,15.91534291176881,1
4440,0.0,0.0,0.0,0.0,22472400.0,0.0,0
4441,0.0,0.0,0.0,0.0,359015968.0,17.81856458245207,1
4442,0.0,0.0,0.0,0.0,54371333.0,15.484261738648796,1
4443,0.0,27531600.0,0.0,9620.0,0.0,13.469539550521315,1
4444,0.0,0.0,0.0,0.0,7600000.0,13.306245382731607,1
4445,0.0,0.0,0.0,979910.0,0.0,18.643743251982656,1
4447,0.0,0.0,0.0,3192750.0,0.0,0.0,0
4448,0.0,0.0,0.0,0.0,19471680.0,18.816507909275803,1
4450,0.0,0.0,0.0,0.0,3821377393.0,17.230282750215625,1
4451,0.0,0.0,0.0,0.0,31213800.0,15.3760581812166,1
4452,0.0,0.0,0.0,0.0,3312023703.0,18.466694161288007,1
4453,0.0,1187290.0,0.0,94315.0,5737319.0,17.4862305730085,1
4454,0.0,0.0,0.0,0.0,0.0,17.82674791200179,1
4455,0.0,0.0,0.0,0.0,0.0,15.911191277546196,1
4457,0.0,0.0,0.0,0.0,2225000.0,0.0,0
4458,0.0,0.0,6936747.0,0.0,181541234.0,0.0,0
4460,0.0,0.0,0.0,0.0,0.0,12.657893210279598,1
4461,0.0,0.0,0.0,0.0,0.0,0.0,0
4462,0.0,0.0,0.0,18825.0,209519124.0,16.132532141555938,1
4463,0.0,6734000.0,0.0,0.0,0.0,14.909780431982256,1
4465,0.0,0.0,0.0,0.0,102568175.0,15.597839364621539,1
4466,0.0,3000000.0,0.0,0.0,0.0,12.799995997945018,1
4467,0.0,0.0,0.0,0.0,168903484.0,18.352378241248893,1
4468,0.0,0.0,157000000.0,0.0,361021981.0,18.5985985936458,1
4469,0.0,0.0,0.0,0.0,69744192.0,9.472781556562168,1
4470,0.0,0.0,0.0,0.0,0.0,12.648049673115315,1
4471,0.0,974272.0,0.0,0.0,0.0,19.345473316540023,1
4472,0.0,0.0,0.0,147185.0,0.0,14.447232765261994,1
4473,0.0,0.0,0.0,0.0,0.0,16.07567091439962,1
4474,0.0,0.0,0.0,6962.0,0.0,16.196534303592394,1
4475,0.0,0.0,0.0,0.0,57940000.0,0.0,0
4478,0.0,0.0,0.0,0.0,0.0,12.85988630657444,1
4479,0.0,0.0,0.0,106315.0,0.0,15.790397509141345,1
4480,0.0,3476729.0,0.0,0.0,0.0,13.181292444933614,1
4481,0.0,0.0,0.0,0.0,113826288.0,0.0,0
4482,18203450.0,0.0,0.0,18900.0,238316671.0,0.0,0
4483,0.0,0.0,0.0,0.0,0.0,18.11306946419349,1
4484,0.0,0.0,271136584.0,0.0,0.0,0.0,0
4485,0.0,2667631057.0,0.0,16262.0,39755779057.0,0.0,0
4486,0.0,0.0,0.0,2787700.0,18436000.0,16.651398674566046,1
4487,0.0,0.0,0.0,0.0,53443093.0,15.913815192578822,1
4490,0.0,0.0,0.0,0.0,279655288.0,0.0,0
4492,0.0,0.0,0.0,0.0,0.0,18.38878540262816,1
4494,0.0,0.0,0.0,0.0,149673721.0,18.935971103933802,1
4495,0.0,19987040.0,3055428.0,0.0,0.0,15.995020825949714,1
4496,0.0,0.0,0.0,0.0,0.0,0.0,0
4499,0.0,55045677.0,0.0,0.0,0.0,15.821574764356411,1
4501,0.0,320551426.0,0.0,0.0,0.0,17.654501387746684,1
4502,0.0,0.0,0.0,0.0,443498672.0,16.959014824998206,1
4503,0.0,14090000.0,0.0,0.0,0.0,0.0,0
4505,0.0,0.0,0.0,0.0,305088251.0,17.63833767117682,1
4506,0.0,0.0,0.0,0.0,2650293489.0,0.0,0
4507,0.0,77878700.0,0.0,0.0,0.0,16.173991840750777,1
4508,0.0,0.0,0.0,0.0,94884000.0,16.134573541751937,1
4509,0.0,0.0,0.0,0.0,59566400.0,15.63690552552178,1
4510,0.0,0.0,0.0,0.0,139087830.0,16.145943767510143,1
4511,0.0,9750000.0,0.0,0.0,0.0,13.061234503474164,1
4512,0.0,0.0,0.0,0.0,14158933.0,14.352935073775845,1
4513,0.0,0.0,0.0,0.0,514270931.0,16.772241262351187,1
4514,0.0,37650000.0,0.0,1221455.0,0.0,16.079120907552,1
4515,0.0,204176211.0,0.0,0.0,14738400.0,13.583830675627778,1
4516,0.0,0.0,0.0,3324851.0,176772601.0,17.45566223971237,1
4517,0.0,0.0,17016780.0,0.0,2595780.0,15.952137402011447,1
4518,0.0,29548737.0,0.0,0.0,481994849.0,17.536045352910115,1
4519,0.0,0.0,0.0,0.0,0.0,16.956220582665534,1
4520,0.0,0.0,0.0,0.0,80133108.0,0.6931471805599453,1
4521,0.0,0.0,0.0,16902.0,0.0,12.669029630391867,1
4522,0.0,0.0,0.0,4579584.0,0.0,15.948135812314527,1
4523,0.0,6664000.0,51218000.0,0.0,0.0,11.034599299294825,1
4524,0.0,0.0,0.0,4217219.0,14160000.0,0.0,0
4525,0.0,0.0,0.0,0.0,37420248.0,0.0,0
4526,0.0,0.0,0.0,20910.0,0.0,14.199524560782724,1
4528,0.0,0.0,0.0,443980445.0,458187074.0,0.0,0
4529,0.0,0.0,0.0,3510.0,0.0,16.947488250339536,1
4530,0.0,9185401.0,0.0,0.0,0.0,14.154836575818353,1
4531,0.0,0.0,0.0,0.0,55524960.0,13.518937073806493,1
4532,0.0,0.0,0.0,0.0,47830870.0,19.45611513563612,1
4533,0.0,0.0,0.0,0.0,3712102763.0,14.86134142799312,1
4534,0.0,252500.0,0.0,0.0,0.0,0.0,0
4535,0.0,8850500.0,0.0,0.0,10646600.0,16.87626806231847,1
4536,0.0,583414182.0,0.0,0.0,0.0,0.0,0
4537,0.0,0.0,0.0,0.0,4000115589.0,16.511192250109307,1
4538,0.0,0.0,0.0,0.0,3865172984.0,13.867236408785802,1
4539,0.0,0.0,52250400.0,2807745.0,161624238.0,17.81373096586132,1
4540,0.0,12884336.0,0.0,0.0,30063723.0,17.13320201136585,1
4541,0.0,40231314.0,0.0,0.0,268800.0,13.756989097951756,1
4542,0.0,0.0,0.0,0.0,207252526.0,16.87360021006782,1
4543,0.0,0.0,0.0,0.0,0.0,0.0,0
4544,0.0,25430220.0,0.0,53316000.0,0.0,15.161504663434513,1
4546,0.0,14348217.0,0.0,11630.0,138360.0,10.65622352450773,1
4547,0.0,0.0,0.0,0.0,0.0,17.511020233502276,1
4548,0.0,0.0,0.0,45460.0,0.0,10.017307188735588,1
4549,0.0,0.0,0.0,14223550.0,0.0,0.0,0
4550,0.0,24000.0,0.0,0.0,140321670.0,14.574867206602066,1
4551,0.0,0.0,0.0,52777352.0,561694733.0,0.0,0
4552,0.0,0.0,0.0,0.0,531059725.0,15.15295127790011,1
4553,0.0,0.0,0.0,0.0,0.0,19.786768721727565,1
4554,0.0,3725952.0,0.0,2547218.0,0.0,14.649942868086645,1
4556,0.0,0.0,0.0,16958.0,0.0,0.0,0
4558,0.0,0.0,0.0,0.0,9490680.0,15.385375903351774,1
4559,0.0,0.0,0.0,0.0,0.0,16.0256199901068,1
4560,0.0,0.0,0.0,0.0,321317225.0,16.135313961390302,1
4563,0.0,0.0,0.0,8355813.0,0.0,16.522668427723932,1
4564,0.0,27014973.0,0.0,0.0,0.0,0.0,0
4565,0.0,0.0,0.0,0.0,0.0,17.502742230231068,1
4566,0.0,0.0,0.0,0.0,0.0,17.434325289578428,1
4567,0.0,0.0,0.0,3303571.0,6749070.0,19.3699516263425,1
4568,0.0,7313600.0,0.0,378285.0,0.0,17.05939539414398,1
4569,0.0,0.0,0.0,0.0,0.0,15.055168602247713,1
4571,0.0,0.0,0.0,0.0,74322212.0,16.090944779323554,1
4572,0.0,0.0,0.0,1947137.0,1227724629.0,20.941896968189518,1
4573,0.0,0.0,0.0,0.0,905928.0,16.320180536890668,1
4575,0.0,0.0,0.0,0.0,872172437.0,14.372212963261724,1
4577,0.0,0.0,0.0,0.0,29300600.0,18.148186431363527,1
4578,0.0,0.0,0.0,0.0,25759727.0,15.68516550814676,1
4579,0.0,0.0,0.0,1879448113.0,0.0,18.326560991308387,1
4580,0.0,60637000.0,0.0,385.0,27400000.0,15.641934865268595,1
4581,0.0,615000.0,0.0,267755.0,39550120.0,16.888470272352027,1
4582,0.0,0.0,0.0,0.0,1946377000.0,17.279013720052507,1
4583,0.0,3050000.0,0.0,0.0,0.0,0.0,0
4584,0.0,1042679.0,151969744.0,0.0,26129571.0,18.036768715498454,1
4585,0.0,0.0,0.0,0.0,0.0,15.705436880392835,1
4586,0.0,50080370.0,0.0,0.0,0.0,15.006918048347087,1
4588,0.0,0.0,0.0,0.0,28233203.0,15.133726272423456,1
4589,0.0,0.0,0.0,200.0,20193533.0,18.36824332161577,1
4591,0.0,0.0,0.0,2770.0,0.0,15.105605644151876,1
4592,0.0,7080000.0,0.0,0.0,0.0,15.995837165399607,1
4593,0.0,0.0,0.0,1145787.0,0.0,15.68868425543985,1
4594,0.0,0.0,0.0,395.0,0.0,15.713836015975382,1
4596,0.0,34390216.0,32393655.0,178778529.0,44788821.0,0.0,0
4597,0.0,0.0,0.0,0.0,85488396.0,13.761301437737927,1
4598,0.0,15967246.0,0.0,34882560.0,989056361.0,0.0,0
4599,0.0,0.0,0.0,0.0,5664874148.0,16.202604064814196,1
